DIST_ID,pop_mean_present,pop_mean_near,pop_mean_far,pop_p90_present,pop_p90_near,pop_p90_far,pop_max_present,pop_max_near,pop_max_far,sys_mean_present,sys_mean_near,sys_mean_far,sys_p90_present,sys_p90_near,sys_p90_far,sys_max_present,sys_max_near,sys_max_far,pop_change_mean_near,pop_change_mean_far,pop_change_p90_near,pop_change_p90_far,pop_change_max_near,pop_change_max_far,sys_change_mean_near,sys_change_mean_far,sys_change_p90_near,sys_change_p90_far,sys_change_max_near,sys_change_max_far,haz_present,haz_near,haz_far,exp_pop,exp_sys,vul,district,state,has_data,data_status
84,0.012083996509574344,0.01109269027714133,0.009766437629982118,0.012264074005597245,0.012041900964903367,0.01058131704477815,0.01230909337960297,0.012279203636843875,0.010785036898477159,0.0703450294471303,0.06380084564948911,0.05618722009805871,0.07675855670207855,0.06438989571103701,0.056584725708556424,0.07836193851581562,0.06453715822642399,0.056684102111180856,-8.203463412519085,-19.178745026581126,-1.8115761580734069,-13.721027450185765,-0.24282651725288643,-12.381549429556529,-9.30297968324776,-20.12623984998438,-16.11372272025356,-26.282191667337386,-17.64221323672513,-27.663731672819157,0.2839595498965922,0.2571080730821576,0.22643450549706287,0.07602578401565552,0.4371902197599411,0.5676120175701715,KHAGARIA,Bihar,True,Valid
85,0.020057260853271676,0.017323819933484412,0.015796987552710265,0.020127344972223692,0.017568625394535804,0.01584803568945718,0.020144866001961696,0.017629826759798652,0.015860797723643908,0.08627801293681281,0.0745349615284385,0.0679517455736933,0.08762975604234371,0.07649509786359938,0.06899852173864383,0.08796769181872643,0.07698513194738961,0.06926021577988146,-13.628186519503702,-21.240553890819488,-12.71265326459597,-21.261171250714302,-12.48476530902777,-21.266303175710412,-13.610711476369463,-21.240947420220575,-12.706480859497013,-21.261310250249988,-12.484765309027779,-21.266303175710412,0.3211174468908242,0.27729924627281943,0.25291157722835417,0.10385836660861969,0.44682860374450684,0.6015014875811066,KISHANGANJ,Bihar,True,Valid
86,0.005901485299198557,0.006286306853836591,0.005571925032555874,0.00607531732382905,0.006668649876047149,0.005959126432257359,0.006108936317547705,0.006772059984968966,0.0059984024392615255,0.04337139304322787,0.046060846916982146,0.04088080191025362,0.04715761963701226,0.04893514230918855,0.04500909833610524,0.04858496121500777,0.04974669488474647,0.04614404518654385,6.520757658928576,-5.584361392672429,9.766280847436358,-1.9125073700423625,10.85497757631655,-1.809380103843523,6.200985684443487,-5.742474378196478,3.7693222979838,-4.556042729562897,2.391138411323551,-5.024015595405945,0.23301899240177648,0.24768544137691448,0.21916263438376038,0.056125221153100334,0.4116608798503876,0.45236055438646305,LAKHISARAI,Bihar,True,Valid
87,0.016919000460295923,0.013708020292428376,0.01382481769543379,0.019777383852228984,0.016473969980056683,0.016663278919948638,0.020093757710744328,0.018197679353151325,0.018103071006915133,0.07865223183727359,0.0629198658729371,0.06351070780969562,0.09139312129950213,0.06375192870380436,0.06518915378708692,0.09873667919460931,0.06392884631385039,0.06587172607277927,-18.9785453071108,-18.288212546144784,-16.70298709300722,-15.745787994752272,-9.43615616793842,-9.906990680816039,-20.002440613364588,-19.251232512899076,-30.244281191705337,-28.671706513384997,-35.25319381276022,-33.28545520257314,0.289549430655751,0.23148576075282473,0.23337862905263082,0.10159764625132084,0.4646160155534744,0.586813872055345,MADHEPURA,Bihar,True,Valid
88,0.012356594772839659,0.01206508886056993,0.011188447389588413,0.015267642465678457,0.0153720701477804,0.013851865278829265,0.015589962150525575,0.01696391423716172,0.01414475807076667,0.055181591744781475,0.05338326617136382,0.04970945801416914,0.05974242334702967,0.05903235153229097,0.0535464952369541,0.06146197584667289,0.06057769841699703,0.055209244729251754,-2.3591120177419134,-9.45363512137572,0.683980400619781,-9.273056989851895,8.813055948245688,-9.270093575629259,-3.2589229787626137,-9.916592757819153,-1.1885554267091907,-10.371069271972585,-1.438739021149971,-10.173332424293696,0.20277003296638269,0.19581318934855696,0.18240211463795902,0.10141013115644455,0.452421236038208,0.6015014875811066,MADHUBANI,Bihar,True,Valid
89,0.0078567211016872,0.007831896064582206,0.00686067302045146,0.010234267266572613,0.009793339847368618,0.008879832761891181,0.010828653807793964,0.01028370079306522,0.009384622697251111,0.03842899749970701,0.03900214917499714,0.033653945473151446,0.042733389295189834,0.04108424639888366,0.03710468528842142,0.04380948724406054,0.04160477070485529,0.03796737024223891,-0.315971978433398,-12.677656090170276,-4.308343799503477,-13.234308518650039,-5.032509344204106,-13.335278199617997,1.4914562246764311,-12.425648175162443,-3.8591436895266473,-13.171676994508827,-5.03250934420409,-13.335278199617987,0.24933938692429358,0.2551417571979087,0.2186478637720425,0.06906962394714355,0.34051910042762756,0.4509735246674317,MUNGER,Bihar,True,Valid
90,0.019793442895663624,0.019074274761396205,0.01604786217191695,0.024002279593206076,0.0246200491575548,0.01997398268840198,0.02497489969300611,0.026308592612484787,0.021731941281562604,0.0647407359787824,0.061676703483310696,0.052405722504132154,0.06660984934956976,0.06659439000728305,0.05507392903390306,0.06757567836534713,0.06757668208310004,0.05582102048042814,-3.633365544631832,-18.923341146310946,2.5737953845166706,-16.78297633839879,5.340133237260454,-12.98487061532284,-4.7327736534782066,-19.052939834809447,-0.023208793350631057,-17.318640453795307,0.0014853239763062275,-17.394805600570614,0.2284751612170702,0.21722077912885623,0.18495373383179495,0.14487207867205143,0.47154783457517624,0.6015014875811066,MUZAFFARPUR,Bihar,True,Valid
91,0.012185059325980411,0.011556191389940683,0.010742315918321726,0.014209959913211985,0.013256319074425609,0.012360065353340634,0.014716185060019878,0.01368135099554684,0.012764502712095362,0.055796489180153265,0.05315059451333559,0.049367678706001644,0.05715008545627686,0.05338685955440426,0.0497649567117682,0.05748848452530776,0.053445925814671426,0.04986427621320984,-5.16097557850117,-11.840265763684341,-6.711073392259959,-13.018295415114963,-7.031945169569921,-13.262148715612026,-4.742045074332051,-11.521890657662274,-6.584812379242523,-12.922340685139858,-7.031945169569931,-13.26214871561203,0.24633293507572585,0.23475861484641575,0.21803196348529102,0.10909459367394447,0.5006154924631119,0.45236055438646305,NALANDA,Bihar,True,Valid
92,0.010237578998821259,0.009988697972883445,0.008961686904883047,0.011820830440318194,0.011862106662586722,0.010618478421813078,0.011950324464970014,0.012500389979864588,0.011170520671531578,0.04657705380016189,0.0463836878599343,0.04159260181002191,0.05089280021295075,0.053674515595480816,0.047983231953279935,0.052042501391161976,0.05443798323837414,0.04864653167303308,-2.4310535329345897,-12.462830265682117,0.3491820856151031,-10.171468278608952,4.602933723740982,-6.525377580535778,-0.41515279402863187,-10.701518416183408,5.465832830755107,-5.717052800192379,4.6029337237409855,-6.5253775805357614,0.26144135667055574,0.25428308226835117,0.22822254194041802,0.09314848730961482,0.4269964297612508,0.4233390874674435,NAWADA,Bihar,True,Valid
93,0.00976562963310502,0.0075167937963726466,0.007799123854345314,0.01569457653137092,0.01217704248531179,0.012444830986897828,0.021049206912571002,0.01762287620290103,0.01721309751010777,0.054440236557866416,0.041411040312059944,0.04333795620752829,0.06880719669176602,0.05368062704872442,0.058941615997577974,0.07133505436659036,0.05972333481499743,0.06035796657909942,-23.028068042934237,-20.137009620898834,-22.412417684721532,-20.706169025824796,-16.277718794353728,-18.224484268679184,-23.933026506887582,-20.39351966910931,-21.983993492430358,-14.338007023280799,-16.277718794353742,-15.388069561256327,0.24932974191693316,0.1878899747907467,0.19567642920232,0.0667790356092155,0.37599164992570877,0.5701416766023426,PASHCHIM CHAMPARAN,Bihar,True,Valid
94,0.028194404540641742,0.02555109296662256,0.02470163162091211,0.03602032257878614,0.03253189555056886,0.03138910390972356,0.03615412266246723,0.03302045224771304,0.03163493583807407,0.07351719853870203,0.0676497495494935,0.06496645428116055,0.08171378421685986,0.07115243234537373,0.06949652350106289,0.08296002900312428,0.0713994960048789,0.06976974932178318,-9.375305551173794,-12.388177642463985,-9.684607961483826,-12.857238185285139,-8.66753272928222,-12.499782850724998,-7.981056277762952,-11.630944088599996,-12.924810633487985,-14.951284942787174,-13.935063833945883,-15.89956011327378,0.24975350893085016,0.2310003245859341,0.22134717498388268,0.19664838661750159,0.5170938571294149,0.5676120175701715,PATNA,Bihar,True,Valid
95,0.014515926993843792,0.012442544689843222,0.01172740945812248,0.01669005425169445,0.013967175502604038,0.013271873846147466,0.017022043478010056,0.014211564215349507,0.013821928190062699,0.06863381929275456,0.05880527495283744,0.05555915298438922,0.07433872810652996,0.06133604743408862,0.05894696416696422,0.07434755441523312,0.062072162204922135,0.06037034035083224,-14.283499117072521,-19.210054837723575,-16.314379258617283,-20.48034328708041,-16.51082178406646,-18.799830302874206,-14.320264326241105,-19.049888878536564,-17.49112609756795,-20.70490621995686,-16.510821784066476,-18.799830302874202,0.24933031675093442,0.2138208605831137,0.2019857098389351,0.09692574441432952,0.45725019574165343,0.6015014875811066,PURBA CHAMPARAN,Bihar,True,Valid
96,0.020851418501331487,0.017870340051565885,0.017609886548222504,0.027543910874114653,0.024784696121633573,0.024386016169189853,0.029934784126647355,0.02732833246101604,0.027084254889511987,0.08318614891646586,0.06982746094301934,0.06875517475540581,0.08903600368081144,0.07384223667043653,0.07085252518690385,0.0914673029479964,0.07432258227618767,0.0712785074276891,-14.29676570721192,-15.545858200975593,-10.017512636791706,-11.464946714929075,-8.70710025702541,-9.522464652076389,-16.058788809734533,-17.347808918948026,-17.064745027015835,-20.42261303538985,-18.744097747756204,-22.072144766076264,0.29840691427466487,0.2499623584987154,0.24649312635249931,0.12295972307523091,0.4772888123989105,0.5849274928530325,PURNIA,Bihar,True,Valid
97,0.012693421479018255,0.012486237221937205,0.01170894229926986,0.017657864182422038,0.01822442626456756,0.016274167591798793,0.01983374434270641,0.020227209087659667,0.016947093771561252,0.09017822892223785,0.08727273859279217,0.08252342840884347,0.11293287442281744,0.10299123512026034,0.09323965603763247,0.12032737508754011,0.10386146264973851,0.0973868115057193,-1.6322175815521274,-7.755822032504803,3.208553856187891,-7.836149243919774,1.9838147459934854,-14.55423908500002,-3.2219421075026227,-8.488523898595574,-8.803140231192453,-17.43798560501889,-13.68426131279136,-19.06512426214831,0.2773175454677542,0.27065744515925544,0.2561873928902957,0.06485808938741684,0.4564799785614014,0.7116705457813556,ROHTAS,Bihar,True,Valid
98,0.0164444125828747,0.013722172309000408,0.013123749166862044,0.01941475672415372,0.015806635875952595,0.01483413006070241,0.020178977522078433,0.016422747743134302,0.01524089345358632,0.07489676542077152,0.06163722507043723,0.05911183489215035,0.09069864909708703,0.06356706029742216,0.062158641479569024,0.09679650476493393,0.06400112207477465,0.0633530039327187,-16.554195901830184,-20.193262600762107,-18.584424721182813,-23.593531088404504,-18.61456941925985,-24.471428560189462,-17.703755664002212,-21.07558375844553,-29.913994386644337,-31.46684972889483,-33.88075093186621,-34.55031864366519,0.2753244309622857,0.22661103352723258,0.2173565227961546,0.1033909519513448,0.4650210638840993,0.5849274928530325,SAHARSA,Bihar,True,Valid
99,0.017892082424719773,0.017396198983321478,0.014756262571218337,0.02564238748089366,0.02242092429859493,0.01929540223560148,0.02962830163458438,0.02456996152998287,0.021099495114999707,0.06047434021664135,0.06030495109676749,0.0509673996065934,0.07081646121212119,0.06196665241968664,0.05302512982628076,0.07564572456992093,0.06273098490468738,0.053870337075635405,-2.7715244633189307,-17.526298946448932,-12.563039165908672,-24.751927838316025,-17.072663046932917,-28.786012187850858,-0.2801008151011579,-15.720618986483512,-12.496824383706697,-25.123157923055327,-17.072663046932917,-28.78601218785085,0.22520761765143296,0.22488554904622898,0.19005506557898824,0.13277506828308105,0.46027424186468124,0.5828557435120232,SAMASTIPUR,Bihar,True,Valid
100,0.020794100383574127,0.01778886866465244,0.018081520884757608,0.024292881196460763,0.0198508784698759,0.020125276301959174,0.024773768505631774,0.0202620816899593,0.020279352185969508,0.07389233315547317,0.0633486726897656,0.06428751636212066,0.08087801582907847,0.06692001309946467,0.06578708626429326,0.08404047465855588,0.06790335912661498,0.06590283876529358,-14.45232860997251,-13.044947599460786,-18.28520335098012,-17.15566326117286,-18.211548294103263,-18.14183546052172,-14.268950533099526,-12.998394262559684,-17.258092432820796,-18.65887708803001,-19.201599702409624,-21.58202457441233,0.25302804430228754,0.21686939952062093,0.22020611553736757,0.13905058950185775,0.49376474022865297,0.591557090744262,SARAN,Bihar,True,Valid
101,0.008265936258532319,0.007951515898074642,0.008155538272919956,0.008265936258532319,0.007951515898074642,0.008155538272919956,0.008265936258532319,0.007951515898074642,0.008155538272919956,0.05239480684580536,0.050401808891391724,0.05169503358946614,0.05239480684580536,0.050401808891391724,0.05169503358946614,0.05239480684580536,0.050401808891391724,0.05169503358946614,-3.8038081909127213,-1.335577509424982,-3.8038081909127213,-1.335577509424982,-3.8038081909127213,-1.335577509424982,-3.8038081909127044,-1.335577509424952,-3.8038081909127044,-1.335577509424952,-3.8038081909127044,-1.335577509424952,0.24432314370094826,0.23502955994855615,0.24106001874335836,0.074789859354496,0.4740661084651947,0.45236055438646305,SHEIKHPURA,Bihar,True,Valid
102,0.012981941093706775,0.011249728626821607,0.010908801608007846,0.012981941093706775,0.011249728626821607,0.010908801608007846,0.012981941093706775,0.011249728626821607,0.010908801608007846,0.06346852664511306,0.05499976436095863,0.05333297698136487,0.06346852664511306,0.05499976436095863,0.05333297698136487,0.06346852664511306,0.05499976436095863,0.05333297698136487,-13.343247010455844,-15.969410666205533,-13.343247010455844,-15.969410666205533,-13.343247010455844,-15.969410666205533,-13.343247010455855,-15.969410666205539,-13.343247010455855,-15.969410666205539,-13.343247010455855,-15.969410666205539,0.23265798429727264,0.20161385476293994,0.19550387533712518,0.09276517480611801,0.45352762937545776,0.6015014875811066,SHEOHAR,Bihar,True,Valid
103,0.012966390214193699,0.011548984259382167,0.011854198429287505,0.01579972410112272,0.014527051044641576,0.014954181688852283,0.01624801395460664,0.015177860673056464,0.015546483757315531,0.05930041485781576,0.052477309792309114,0.05363364741699616,0.06161668277990725,0.053264754984754636,0.05578097219534996,0.06241267164255679,0.0532979401386284,0.05607811986183765,-10.931384382215832,-8.577497410873306,-8.055033419163994,-5.351627704754365,-6.5863636290561205,-4.3176366000855735,-11.50599887347561,-9.556033384263454,-13.554653412591882,-9.470991168742819,-14.603975865877535,-10.149464225786883,0.21570246626840753,0.19076147747136332,0.19475718488220306,0.10136849184830983,0.4578569531440735,0.6015014875811066,SITAMARHI,Bihar,True,Valid
104,0.02095347583878468,0.018559820658352186,0.017511213814937365,0.024834219926622075,0.021729734386232175,0.020391389090842295,0.0249694171354061,0.021803957202225128,0.020415699283037242,0.08115141883575673,0.07228010079320153,0.06828269888207027,0.08405485621902956,0.0761619368719287,0.07225325374046351,0.08492433258687054,0.07771123916871883,0.07384607062085785,-11.42366640670595,-16.42811937423633,-12.500837753562443,-17.88995526699473,-12.67734811755945,-18.237181219227516,-10.93180891945951,-15.857664768291496,-9.390200283649937,-14.040357701420023,-8.493553259041883,-13.044861971309047,0.25246500429251945,0.2247654532490558,0.21227444147346855,0.13362510253985724,0.5077273448308309,0.6349051756240256,SIWAN,Bihar,True,Valid
105,0.014476087931875414,0.011387561730971947,0.010823699560336028,0.017205322639806123,0.013501745110106147,0.012706852932023264,0.01754053820594094,0.013535606569439342,0.012858323534021667,0.06779410508468064,0.05303361769586686,0.05069948459203913,0.07473094669086902,0.058648443334032165,0.05519357838332194,0.07611804858380711,0.0587384461278914,0.055799342299398265,-21.33536502014975,-25.230493132727254,-21.525766224990186,-26.145802679545394,-22.832433015910176,-26.69367733729754,-21.772523393260624,-25.21549693928236,-21.52054010952586,-26.143611412237405,-22.83243301591016,-26.693677337297533,0.26139715196340635,0.2037740641381299,0.19552598593714524,0.09158527602752049,0.43023794889450073,0.6015014875811066,SUPAUL,Bihar,True,Valid
106,0.02301926121030682,0.021043051692665238,0.01897606470166954,0.03036838023622714,0.028050092922587866,0.02555137769903938,0.03230318161646184,0.0299090866641179,0.02790447203751232,0.06860367428340061,0.06283349258282295,0.05658964281295778,0.07237987148426654,0.0668310892880192,0.06076756289003207,0.07315738564668489,0.06773545136841701,0.06319557764784098,-8.585025816366073,-17.564406049777777,-7.633885296502363,-15.861901424170947,-7.411328644866047,-13.616954612012332,-8.410893091150108,-17.512227436701234,-7.666195148541398,-16.04356066970729,-7.411328644866054,-13.616954612012341,0.2425849786798278,0.22215436243688017,0.20018127521117063,0.16360828839242458,0.48732399195432663,0.5805986240323172,VAISHALI,Bihar,True,Valid
107,0.025371543321732935,0.018766508706408152,0.021368309806460428,0.025371543321732935,0.018766508706408152,0.021368309806460428,0.025371543321732935,0.018766508706408152,0.021368309806460428,0.0495550326863481,0.03665425238669213,0.04173602202606701,0.0495550326863481,0.03665425238669213,0.04173602202606701,0.0495550326863481,0.03665425238669213,0.04173602202606701,-26.033239411443276,-15.778439113884685,-26.033239411443276,-15.778439113884685,-26.033239411443276,-15.778439113884685,-26.033239411443283,-15.778439113884696,-26.033239411443283,-15.778439113884696,-26.033239411443283,-15.778439113884696,0.1814818522872381,0.13423624719297955,0.15284684872134607,0.2549732029438019,0.4980069696903229,0.5483011324674443,CHANDIGARH,Chandigarh,True,Valid
108,0.0032216246698823494,0.0030520340310279245,0.003525912031034094,0.004526992259945861,0.004051754123658584,0.005068498378997133,0.010714655155894336,0.009233514545216974,0.011549879388177343,0.042121193929223685,0.04006577365867458,0.045705447299514194,0.0564831020110826,0.05204982387615342,0.06423048843763042,0.0670447225197028,0.053892886469169704,0.06502770144470964,,,,,-13.823502381806083,7.795157381463043,-4.879776850586981,8.509382180175463,-7.848857405280822,13.71629062622605,-19.616512018031084,-3.0084710610897156,0.37286110717090054,0.35803721750313605,0.40565989072782854,0.012443796483178933,0.16729043126106263,0.6805592861461315,BASTAR,Chhattisgarh,True,Valid
109,0.000874015653214543,0.0006732007813554304,0.0010016081104283307,0.001407787969409345,0.00121195246786219,0.001595156463426945,0.001996921555187645,0.0015397108590655174,0.0023337102916188785,0.0162200267211409,0.01246815232683644,0.01895517548352987,0.020591970388049958,0.01603591561222128,0.023647816771060374,0.021527180246441173,0.017644574193432024,0.024087826452103334,,,,,,,-23.131123387203374,16.86278826423896,-22.125394947501835,14.839990177840393,-18.035831950870637,11.894944792342143,0.46266536037731854,0.35818002596160176,0.5495592344706675,0.0028306050914001057,0.05347538739442825,0.6551757907241429,BIJAPUR,Chhattisgarh,True,Valid
110,0.00545256440095273,0.005956603588084871,0.005833327045221851,0.007327058506014334,0.00896356965969926,0.00884280171051206,0.018941120658251345,0.021895954231206112,0.01982943021727251,0.04943086291983007,0.053112671313730896,0.05310851713159114,0.07177007563593112,0.08305441030576069,0.08654946608723355,0.09141644113577425,0.10567749644827269,0.09570373226166803,9.244075815850424,6.983184723184372,22.33517246165858,20.68692645559668,15.600098992387492,4.689846894746384,7.44840000036455,7.439995975238606,15.722896443737563,20.59269175954894,15.600098992387506,4.689846894746401,0.3226269041142106,0.3366401932284089,0.33510748057268985,0.02970772964710539,0.2774263024330139,0.5414393223941237,BILASPUR,Chhattisgarh,True,Valid
111,0.001863548122226157,0.001748982750598999,0.0023317234739992786,0.0031514294293351185,0.003006212461209162,0.004045534781902995,0.004454311621928829,0.004400220675583138,0.005304237556435387,0.02693850263493099,0.024970079874879692,0.0340729875245716,0.035507540242004795,0.034201185427103174,0.04424600921609928,0.039606150069872524,0.03770261838830001,0.05084567358152645,,,,,,,-7.307097898971026,26.48434096848935,-3.679091274692766,24.610178329832685,-4.806151767375355,28.37822785558643,0.3989024341713307,0.3668782864617886,0.5038534719407458,0.006613114266656339,0.09745047210405271,0.700805811666814,DAKSHIN BASTAR DANTEWADA,Chhattisgarh,True,Valid
112,0.005283259945399271,0.005613966349772802,0.005818712271207908,0.009654731253061058,0.010473692330629933,0.010772302000748999,0.010789849737310868,0.012028766894653146,0.012844376805745539,0.06534100531700406,0.06909444652759265,0.07103003281466035,0.09979747817545567,0.10751895018026067,0.10949812215676846,0.10994524039527903,0.11509438291994117,0.11227606189242526,6.259514159652765,10.13488511529544,8.482484453507922,11.57536878443522,11.482246625345978,19.041294535643065,5.744388523529221,8.706672739508345,7.737141404745462,9.720329770515763,4.683370108746647,2.1199839927279904,0.35551293937669737,0.3681279172804,0.380113275157157,0.019842396567886073,0.24532386288046837,0.7463410350737476,DHAMTARI,Chhattisgarh,True,Valid
113,0.009382533945099605,0.00987277099524697,0.010204188211788486,0.025746783310795406,0.028334426837157103,0.029425171954340176,0.03370914507821175,0.032930071158158755,0.03423457127230016,0.08973276507184548,0.09545342661280277,0.0984575771750764,0.11738855290975839,0.1193615487335746,0.12396983108543978,0.1300858861952126,0.12707938688867343,0.13211354165575848,5.2249962858211685,8.757274649861746,10.05035656348077,14.286789146209397,-2.3111648730497163,1.558705190740723,6.375220396225377,9.72310626586098,1.6807395396831761,5.606405405423735,-2.3111648730497123,1.5587051907407385,0.3509714486424503,0.3739887827408321,0.3843277581233772,0.037517643766477704,0.362846444050471,0.7049405769883356,DURG,Chhattisgarh,True,Valid
114,0.009362428664956287,0.009648401058550225,0.009269741846650381,0.01118154696757196,0.011615996998097006,0.011146148136654075,0.011778805387978394,0.01190257553407407,0.011548844533182893,0.10456528808479593,0.10737085950351184,0.1032924998922172,0.1168376279532701,0.11203398178992743,0.10850054375570001,0.12008942607080518,0.11587469740509457,0.11243103325243056,3.0544680640861555,-0.9899869106915992,3.8854197168335554,-0.31658258933712025,1.0507869178482006,-1.9523274833133961,2.6830810397048515,-1.2172186543842118,-4.111386243876771,-7.135615763189372,-3.509658430064935,-6.377241584832957,0.35685283268441387,0.36692400935489605,0.352957086472986,0.033358376273619275,0.37085860541888643,0.7898131938275003,JANJGIR - CHAMPA,Chhattisgarh,True,Valid
115,0.0030624254529360967,0.0028275573882763625,0.002831051489220775,0.005091448011323477,0.004991695021853175,0.005049392046761225,0.005133773902173506,0.005077798916862028,0.0052934741751007415,0.04573243972201804,0.04138302103174741,0.041327612311378804,0.06012730955525392,0.05890432547225695,0.05942697396482837,0.06475813384902257,0.06291725951975469,0.06163109060511484,,,-1.9592263192798955,-0.8260118628083581,-1.0903282142554074,3.1107772950347923,-9.510576555085013,-9.631735016574062,-2.0339910301044055,-1.1647545775883743,-2.8426920602124,-4.828803824393912,0.3672799565065152,0.32552754903847053,0.3250179680975028,0.013290400694434842,0.20508884141842523,0.593653220113113,JASHPUR,Chhattisgarh,True,Valid
116,0.003750226116525981,0.004157994993523837,0.0042757152758309035,0.005659724055257496,0.006244348486316652,0.006688440649695074,0.005893711869504686,0.006853339961591491,0.007363559256040606,0.05839204023199979,0.06574114262425695,0.06699643929904066,0.07581112399306626,0.08083360931167823,0.0852842132558975,0.08704183373198981,0.08835556551930564,0.09179884776400292,,,10.329557154223446,18.17609099655611,16.282236277143507,24.939247439991444,12.585794849877056,14.735568465931973,6.6249978289087545,12.495645446039882,1.5093107888339403,5.46520429091649,0.31079690788016445,0.35392698078004386,0.35812616612513226,0.01647355081513524,0.2521026208996773,0.7507011158023559,KABEERDHAM,Chhattisgarh,True,Valid
117,0.004324331010131115,0.0041802118173044625,0.004024399866747162,0.008626014785830975,0.00838147864531182,0.00853082390160749,0.01287982240270956,0.01237254724732608,0.01241910618552493,0.04662339404119335,0.04452742431191665,0.04243656445560226,0.07897690829755985,0.07612091029571737,0.07672231933317009,0.0808760621821818,0.07896337780429365,0.08083532182907312,,,-2.8348680890372093,-1.103532588187124,-3.938526010085059,-3.5770385862440737,-4.495532280264376,-8.980104669968657,-3.6162443724461735,-2.854744523418403,-2.36495735113763,-0.050373809022633574,0.3710226723558727,0.3520136033912953,0.32928783610301327,0.018276726723545127,0.19855849113729265,0.6347694818013662,KORBA,Chhattisgarh,True,Valid
118,0.002936636361566922,0.002359298684846483,0.0023378711269716472,0.0066334956503519196,0.005400770420762405,0.00496790902168236,0.007830874797574659,0.005908736705152463,0.006601918961275862,0.03513881558881066,0.028603995565193236,0.027850794720141906,0.05142138000675457,0.042771493622277335,0.041889120680969366,0.05810997670448655,0.043846512830941584,0.048990357649884374,,,-18.58334269841748,-25.108731752634778,-24.545636881048228,-15.693723473645923,-18.597155066599118,-20.740656013999214,-16.821575740170747,-18.537540852721328,-24.545636881048203,-15.693723473645916,0.35064665982065374,0.286236613532106,0.2752024455731588,0.013518909904329727,0.16016844349602857,0.626553272734175,KORIYA,Chhattisgarh,True,Valid
119,0.0049652980047699986,0.0049723341996280096,0.004646273613066518,0.0068034761222331396,0.006604731678687478,0.006065584132434415,0.00823750711858497,0.007241369815881216,0.0069237853032370214,0.08034295487974993,0.08088093158293864,0.07592211017794682,0.09076769114485715,0.08572544145033464,0.0802000894459443,0.09577601604810648,0.08584895683702783,0.08050160840776123,,,-2.92121909410666,-10.845808474102835,-12.092703391494844,-15.948050744429803,0.6696003451626916,-5.502467152745165,-5.555115075556484,-11.642470537283915,-10.36486964136458,-15.948050744429803,0.3636955158700011,0.36674898926344873,0.3447466515007883,0.017535698334021226,0.2860546239784786,0.771865774099983,MAHASAMUND,Chhattisgarh,True,Valid
120,0.0007746278287872648,0.0008275626237055246,0.0009261898644956112,0.0017876433753950837,0.0019147440778679056,0.0020412981157808922,0.002799498967587511,0.0031784497643987213,0.00332085344910052,0.014079694393571924,0.014718750917797488,0.01736998825921792,0.024479106462922354,0.02528811011576705,0.02689033965889427,0.024797886393788087,0.028154622337240837,0.02941603033780715,,,,,,,4.538852238989829,23.36907161243627,3.3048741140534155,9.850168345091062,13.53637923066547,18.623135337759734,0.4050690957794135,0.4252739773705811,0.5266341780683452,0.0027891399555041324,0.050154131704143116,0.6904156947706925,NARAYANPUR,Chhattisgarh,True,Valid
121,0.004591019628886785,0.004478515480880517,0.004245500604603966,0.01010123167646986,0.009704322106229348,0.009147995981715297,0.011197465189822235,0.010049066678667985,0.009374943148957047,0.06618569865794635,0.06527410738238273,0.062162161176117114,0.09802949491372698,0.09329431883823969,0.08810056055659397,0.10241031006307486,0.09447934090519963,0.08916953000788853,,,-3.9293185519651637,-9.43682637212511,-10.255879269873226,-16.276201890064744,-1.3773236424908086,-6.079164477243401,-4.830358536126894,-10.128517305807993,-7.744307338773325,-12.929147511643388,0.37303079991934135,0.36873967977122724,0.35292888785615106,0.015890816459432244,0.23477063626050948,0.739538951933072,RAIGARH,Chhattisgarh,True,Valid
122,0.006273075373372017,0.006384710509130343,0.006415376617616967,0.008277623871968388,0.008725566505417857,0.008709006840253834,0.03645364514312115,0.035158680561216876,0.03608390347297197,0.06885868014023266,0.07152859582215292,0.0713809935622229,0.09463298023019306,0.10354415938625353,0.10396531838224879,0.12354987752521127,0.11916094152537889,0.12229673705370159,1.779591812848217,2.268444674664534,5.411488132076127,5.211434766277495,-3.5523596524300727,-1.0142790074834251,3.877384342079883,3.6630289991813223,9.416568234862915,9.861612864093445,-3.5523596524300767,-1.0142790074834076,0.3514036589792718,0.35170647789902415,0.3563840992347973,0.025618630679673515,0.2884593647904694,0.6989329145208136,RAIPUR,Chhattisgarh,True,Valid
123,0.004014977144548212,0.004843300118080125,0.004768175931657472,0.005808714835635238,0.007365911491468987,0.006842365408852186,0.011427082631315229,0.01347429924109725,0.01370259207203779,0.05335515368851513,0.06422946790084352,0.06318095062548211,0.08084982086399099,0.09720759920277793,0.09648936528563763,0.09255136310671287,0.10913238329560966,0.11098139527642223,,,26.80793772627083,17.7948238545938,17.91547918076437,19.91330170735499,20.381000635500232,18.41583475577546,20.23230003973006,19.343944432426323,17.91547918076438,19.913301707354975,0.34012004026177356,0.40252903962789666,0.39658957815404783,0.01716852133077654,0.22797905992377887,0.7057507135516797,RAJNANDGAON,Chhattisgarh,True,Valid
